Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,pwm_commanded_us,phase,resting_voltage_V,
3.8296899999999443,1760,,,,0.0625,0.01953125,-1.0625,0.010802213758414041,-0.09220608276153992,7.966098959187278,1.940231189002373,8805,0,15.456073655294498,9.960640457025574,64.44483042181636,0.009257043576600928,0.0059656860350141136,0.150390625,,1760,1,8.176373767595187,
3.83979999999993,1760,,,,-0.01953125,0.060546875,-1.01953125,0.010802213758414041,-0.09220608276153992,7.9661337024539804,1.9388965179825797,8807,0,15.445508897471697,9.962276800881112,64.49950511188307,0.009255523070126377,0.005969766575747679,0.150390625,,1760,1,8.176373767595187,
3.847704999999958,1760,,,,0,0.021484375,-0.9765625,0.010802213758414041,-0.09220608276153992,7.966030113180042,1.9374796720566807,8804,0,15.434021411277712,9.958641025636092,64.52395497105677,0.00925890214580261,0.005974209851371886,0.150390625,,1760,1,8.176373767595187,
3.855614999999874,1760,,,,-0.0625,0.11328125,-0.96875,0.010802213758414041,-0.09220608276153992,7.965864774264459,1.9367556333392988,8805,0,15.427933475975772,9.96049330711862,64.56142245252097,0.009257180334195052,0.005976567302751359,0.150390625,,1760,1,8.176373767595187,
3.8674599999998462,1760,,,,0.09375,-0.009765625,-1.068359375,0.010802213758414041,-0.09725035463974788,7.965740087852659,1.9417707729310454,8804,0,15.46764128735747,9.95942105243392,64.38875111859677,0.009764659424252526,0.006287342254260564,0.150390625,,1760,1,8.176373767595187,
3.876554999999935,1760,,,,-0.0625,0.130859375,-0.98828125,0.010802213758414041,-0.09725035463974788,7.96515345661373,1.9455916626350303,8810,0,15.496936156796265,9.965969158291582,64.30928705814506,0.009758243588265231,0.006275456881010522,0.150390625,,1760,1,8.176373767595187,
3.884530000000028,1760,,,,0,-0.005859375,-1.033203125,0.010802213758414041,-0.09725035463974788,7.9650967845529195,1.9443616818478966,8815,0,15.487028980094587,9.971659627507105,64.38716967808116,0.009752674907944113,0.006279471341129622,0.150390625,,1760,1,8.176373767595187,
3.8948950000000186,1760,,,,-0.125,0.12109375,-0.86328125,0.010802213758414041,-0.09725035463974788,7.965357842275564,1.9414250594136495,8816,0,15.464145322190817,9.972308848822253,64.48664728022273,0.009752039985327301,0.0062887636279643,0.150390625,,1760,1,8.176373767595187,
3.904625,1760,,,,0,0.02734375,-1.064453125,0.010802213758414041,-0.09725035463974788,7.965356395494279,1.940557022104679,8817,0,15.457228286842838,9.974352401591624,64.52872543832306,0.009750041980091809,0.006291577819454681,0.150390625,,1760,1,8.176373767595187,
3.9123249999999534,1760,,,,0.03125,0.083984375,-0.9296875,0.010802213758414041,-0.09725035463974788,7.965291424572307,1.9394963274841261,8815,0,15.448653465298792,9.971273985660345,64.54461554243615,0.009753052095409602,0.006295069978635641,0.1484375,,1760,1,8.176373767595187,
3.923224999999977,1760,,,,0.03125,0.052734375,-1.0703125,0.010802213758414041,-0.09725035463974788,7.965325990705652,1.9382558205862246,8813,0,15.438839464351965,9.968785777490242,64.56952804327042,0.009755486456469105,0.006299071563267265,0.1484375,,1760,1,8.176373767595187,
3.931454999999958,1760,,,,-0.09375,0.115234375,-0.935546875,0.010802213758414041,-0.09725035463974788,7.9652358984905005,1.9395611974139848,8803,0,15.449062476961092,9.958043575510212,64.45726781389138,0.009766010150720308,0.006294903317581605,0.1484375,,1760,1,8.176373767595187,
3.941275000000023,1760,,,,0,-0.005859375,-1.037109375,0.010825408850951379,-0.09725035463974788,7.965080670065829,1.9374955184111784,8805,0,15.43230810203605,9.981876454662752,64.68168201842602,0.009742692677219033,0.006301737497511291,0.1484375,,1760,1,8.176373767595187,
3.9498800000000047,1760,,,,0,0.048828125,-0.92578125,0.010825408850951379,-0.09725035463974788,7.9650931129767955,1.9361292957064267,8806,0,15.421450119063872,9.98261051507561,64.73198329601435,0.009741976258903585,0.0063061744446151514,0.1484375,,1760,1,8.176373767595187,
3.959515000000014,1760,,,,0.0625,-0.017578125,-1.06640625,0.010825408850951379,-0.09725035463974788,7.965188847886825,1.9345224381974593,8803,0,15.408836550717233,9.9792516785604,64.763174336455,0.00974525523278286,0.006311336635939667,0.1484375,,1760,1,8.176373767595187,
3.967219999999972,1760,,,,-0.125,0.109375,-0.87890625,0.010825408850951379,-0.09725035463974788,7.965063964268774,1.9335092587536051,8803,0,15.400524921478368,9.979917456714823,64.80244996582107,0.009744605109365367,0.006314742850363334,0.1484375,,1760,1,8.176373767595187,
3.975149999999907,1760,,,,0,-0.00390625,-1.08203125,0.010825408850951379,-0.09725035463974788,7.965109421958969,1.9325659878351487,8799,0,15.393099558263184,9.975242562639448,64.80333947612668,0.009749171915275757,0.00631778897236735,0.1484375,,1760,1,8.176373767595187,
3.9834949999998788,1760,,,,0.0625,0.05078125,-0.89453125,0.010825408850951379,-0.09725035463974788,7.965054054553769,1.9331595406230169,8799,0,15.397720237138662,9.975022799202161,64.78246549215007,0.00974938670290822,0.006315893076507785,0.1484375,,1760,1,8.176373767595187,
3.9911849999999394,1760,,,,-0.0625,0.19921875,-1.013671875,0.010825408850951379,-0.09725035463974788,7.964684668528265,1.93421868458731,8802,0,15.405441902713456,9.978203290465558,64.77063983934168,0.009746279145532465,0.0063127273630896995,0.150390625,,1760,1,8.176373767595187,
3.9993299999999583,1760,,,,0,-0.01171875,-0.958984375,0.010825408850951379,-0.09725035463974788,7.964456879362578,1.9360877089069157,8801,0,15.419887072253017,9.977024917120579,64.70232155638494,0.009747430265796593,0.006306813674060099,0.150390625,,1760,1,8.176373767595187,
4.009130000000004,1760,,,,-0.0625,0.0703125,-0.91796875,0.010825408850951379,-0.09725035463974788,7.964510012460598,1.9334372787127228,8805,0,15.398880564772051,9.981094171622097,64.81701140312627,0.009743456275189421,0.00631541716494815,0.150390625,,1760,1,8.176373767595187,
4.017109999999986,1760,,,,0.0625,0.01953125,-1.099609375,0.010825408850951379,-0.09929965287921921,7.964484858843485,1.9322671501590232,8804,0,15.389512460682191,9.98063922972455,64.85351147558137,0.009949227759228376,0.006452423566562902,0.1484375,,1760,1,8.176373767595187,
4.025089999999968,1760,,,,-0.0625,0.095703125,-0.96875,0.010825408850951379,-0.09929965287921921,7.964461163363946,1.931058749872995,8795,0,15.379842417537601,9.970562530088358,64.8287691083164,0.00995928289698407,0.006456480514129848,0.1484375,,1760,1,8.176373767595187,
4.033630000000005,1760,,,,0.03125,-0.03125,-1.052734375,0.010825408850951379,-0.09929965287921921,7.964238539981493,1.9302105018662505,8793,0,15.372656869240213,9.968214303786036,64.84379628437455,0.009961629019302297,0.00645949842788152,0.1484375,,1760,1,8.176373767595187,
4.0435,1760,,,,0,0.07421875,-0.84765625,0.010825408850951379,-0.09929965287921921,7.964142355697051,1.9292221894264336,8795,0,15.36460015236166,9.970876899667457,64.89512776637312,0.009958968892949727,0.0064628855872930786,0.1484375,,1760,1,8.176373767595187,
4.051194999999948,1760,,,,0.03125,0.072265625,-1.07421875,0.010825408850951379,-0.09929965287921921,7.964135510129681,1.9295383270806103,8796,0,15.367104708858909,9.971642573381997,64.88953359986863,0.009958204192385186,0.006461832255361313,0.1484375,,1760,1,8.176373767595187,
4.061119999999879,1760,,,,-0.03125,0.080078125,-0.912109375,0.010825408850951379,-0.09929965287921921,7.964046410675414,1.9278093500192068,8796,0,15.353163134486968,9.971984300020482,64.95068288319663,0.009957862937972661,0.006467699978785991,0.1484375,,1760,1,8.176373767595187,
4.069119999999995,1760,,,,0,0.052734375,-1.080078125,0.010825408850951379,-0.09929965287921921,7.963913131129219,1.9275604377862618,8793,0,15.350923881531198,9.968371929474642,64.93662535495768,0.009961471500236503,0.006468643427949461,0.1484375,,1760,1,8.176373767595187,
4.079304999999935,1760,,,,0.0625,0.015625,-0.91015625,0.010825408850951379,-0.09929965287921921,7.963786939015907,1.9279617820662478,8791,0,15.353876858941016,9.965710314390407,64.90680110272656,0.009964131983229665,0.006467399327968043,0.146484375,,1760,1,8.176373767595187,
4.088494999999879,1760,,,,-0.0625,0.06640625,-1.046875,0.010748277759135309,-0.09929965287921921,7.964072155809332,1.927461623208308,8792,0,15.350443444784345,9.89539370959637,64.46324332707502,0.010034937041759163,0.0064688458829479925,0.1484375,,1760,1,8.176373767595187,
4.0963599999999865,1760,,,,0,0.013671875,-0.974609375,0.010748277759135309,-0.09929965287921921,7.963809506223283,1.926388667509677,8796,0,15.34139238299437,9.900466666996492,64.5343422541683,0.010029795182305663,0.006472662350341219,0.146484375,,1760,1,8.176373767595187,
4.104654999999911,1760,,,,0.03125,0.03515625,-1.060546875,0.010748277759135309,-0.09929965287921921,7.963488258626855,1.9269614449543355,8790,0,15.34533484172049,9.893434652726397,64.47193726805092,0.010036924118344944,0.006470999421221226,0.146484375,,1760,1,8.176373767595187,
4.114249999999884,1760,,,,0.0625,0.03515625,-1.0390625,0.010748277759135309,-0.09929965287921921,7.963443092919641,1.9262520748241787,8793,0,15.339598780480733,9.896616176999679,64.51678638161569,0.01003369748844029,0.006473419174794559,0.146484375,,1760,1,8.176373767595187,
